region,source_name,source_name_local,type,subtype,url_news,url_home,language,rss_or_api,update_frequency,robotics_relevance,priority_tier,collection_route,watch_keywords,verification_role,ticker,origin,notes
Europe,Blue Ocean Robotics,,Company,Company newsroom,https://www.blue-ocean-robotics.com/news,https://www.blue-ocean-robotics.com/,en,RSS: https://www.blue-ocean-robotics.com/news/rss.xml,Occasional,Blue Ocean Robotics is a robot venture factory developing professional service robots like UVD Robots and GoBe Robots.,P2,RSS,service robots;UVD Robots;GoBe Robots;PTR Robots;funding,primary announcement,,Site review v2 (Jul 30),
Europe,Brokk,,Company,Company newsroom,https://www.brokk.com/press-release/,https://www.brokk.com/,en,None — scrape,Occasional,"Brokk is a leading manufacturer of remote-controlled demolition robots, providing insights into heavy-duty robotics applications.",P2,page scrape,demolition robot;remote-controlled;SmartPower,primary announcement,STO: LIFCO-B,Site review v2 (Jul 30),
Europe,Engineered Arts,,Company,Company newsroom,https://engineeredarts.com/blog,https://engineeredarts.com/,en,None — scrape,Occasional,"Engineered Arts is a leading developer of highly realistic, interactive social humanoid robots like Ameca and Mesmer.",P2,page scrape,humanoid;Ameca;Mesmer;social robot;Series A,primary announcement,,Site review v2 (Jul 30),
Europe,OnRobot,,Company,Company newsroom,https://onrobot.com/en/news,https://onrobot.com/en,en,None — scrape,Occasional,"OnRobot is a leading provider of end-of-arm tooling (EOAT) and software for collaborative robots, crucial for automation deployment.",P2,page scrape,EOAT;gripper;D:PLOY;collaborative robot;automation,primary announcement,,Site review v2 (Jul 30),
Europe,RobCo,,Company,Company newsroom,https://www.robco.de/en/company/press,https://www.robco.de/en,en,None — scrape,Occasional,"RobCo develops modular, AI-powered, and autonomous industrial cobots for SME manufacturing.",P2,page scrape,modular;cobot;autonomous;funding;Series C,primary announcement,,Site review v2 (Jul 30),
Europe,Shadow Robot Company,,Company,Company newsroom,https://shadowrobot.com/our-blog/,https://shadowrobot.com/,en,RSS: https://shadowrobot.com/feed/,Occasional,"Shadow Robot Company is a pioneer in dexterous robotic hands and teleoperation, recently partnering with Google DeepMind and ARIA for advanced manipulation research.",P2,RSS,dexterous hand;teleoperation;DEX-EE;Google DeepMind;ARIA,primary announcement,,Site review v2 (Jul 30),
Europe,Deutsche Boerse / Frankfurt Stock Exchange,Deutsche Börse / Frankfurter Wertpapierbörse,Exchange,Exchange newsroom / listings,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics/New-Companies,https://www.deutsche-boerse.com/dbg-en/,en/de,RSS: https://live.deutsche-boerse.com/rss,Occasional,Monitors new listings and corporate disclosures on the Frankfurt Stock Exchange for German robotics companies.,P2,page scrape + IPO calendar,robotics IPO;listing;prospectus;EQS;disclosure,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
Europe,SIX Swiss Exchange,,Exchange,Exchange newsroom / listings,https://www.six-group.com/en/newsroom/media-releases.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,en,RSS: https://www.six-group.com/en/market-data/news-tools/newsboard.html,Occasional,"SIX Swiss Exchange is a key venue for European robotics and automation listings, capturing developments from companies adjacent to major players like ABB and Stäubli.",P2,page scrape + IPO calendar,robotics IPO;listing;prospectus;automation,primary disclosure/announcement,,Exchange/SEA batch v3 (Jul 30),
Europe,Eurostat,Eurostat,Statistics,Statistical releases,https://ec.europa.eu/eurostat/web/main/news/news-articles,https://ec.europa.eu/eurostat,en,RSS: https://ec.europa.eu/eurostat/web/main/news/news-articles?p_p_id=rss_WAR_rssportlet&p_p_lifecycle=2&p_p_state=normal&p_p_mode=view&p_p_resource_id=rss&p_p_cacheability=cacheLevelPage&p_p_col_id=column-1&p_p_col_count=1,Weekly,Macroeconomic data and statistics on technology adoption in European enterprises.,P2,RSS,"technology adoption, automation, manufacturing, statistics","macroeconomic data, adoption rates",,Registry v1 (Jul 28),No paywall.
Taiwan,Solomon Technology,所羅門,Company,Corporate newsroom,https://www.solomon-3d.com/category/news-events/press-releases/,https://www.solomon-3d.com/,zh+en,None — scrape,Weekly,Leading provider of 3D vision and AI robotics solutions.,P0,page scrape,"3D vision, AI, robotics, 機器視覺, 人工智慧","product launches, corporate announcements",,Registry v1 (Jul 28),English site available.
Taiwan,Taiwan Semiconductor Manufacturing Company (TSMC),台灣積體電路製造,Company,Corporate newsroom,https://pr.tsmc.com/english/latest-news,https://www.tsmc.com/english,zh+en,None — scrape,Weekly,"World's largest contract chipmaker, announces semiconductor tech crucial for AI and robotics.",P0,page scrape,"AI, semiconductor, robotics, 人工智慧, 半導體","corporate announcements, earnings, tech breakthroughs",,Registry v1 (Jul 28),English site available.
Taiwan,Techman Robot,達明機器人,Company,Corporate newsroom,https://www2.tm-robot.com/en/tm-news-post/,https://www.tm-robot.com/en,zh+en,None — scrape,Weekly,"Leading global collaborative robot (cobot) manufacturer, subsidiary of Quanta.",P0,page scrape,"cobot, AI, robotics, 協作機器人, 人工智慧","product launches, corporate announcements",,Registry v1 (Jul 28),English site available.
Taiwan,TWSE Market Observation Post System (MOPS),公開資訊觀測站,Disclosure,Stock exchange filings,https://mops.twse.com.tw/mops/web/t05st01,https://mops.twse.com.tw/mops/web/index,zh+en,None — scrape,Daily,"Official source for corporate filings, earnings, and material events for publicly traded robotics companies.",P0,page scrape,"robotics, automation, earnings, 機器人, 自動化","corporate filings, earnings, material events",,Registry v1 (Jul 28),Requires searching by company ticker or keyword.
Taiwan,Taiwan Automation Intelligence and Robot Show (TAIROS),台灣機器人與智慧自動化展,Exhibition,Exhibition news,https://tairos.chanchao.com.tw/en,https://tairos.chanchao.com.tw/en,zh+en,None — scrape,Event-driven,Taiwan's sole international exhibition for industrial robots and automation.,P0,page scrape,"robotics, automation, AI, 機器人, 自動化","exhibition announcements, product launches",,Registry v1 (Jul 28),English site available.
Taiwan,Executive Yuan,行政院,Government,Cabinet press releases,https://english.ey.gov.tw/Page/5A898E83D438145A,https://english.ey.gov.tw/,zh+en,None — scrape,Weekly,Announces national-level AI and robotics action plans and legislation.,P0,page scrape,"AI, robotics, smart robot, 人工智慧, 機器人","national policy, legislation",,Registry v1 (Jul 28),English site available.
Taiwan,National Science and Technology Council (NSTC),國家科學及技術委員會,Government,Council press releases,https://www.nstc.gov.tw/?l=en,https://www.nstc.gov.tw/,zh+en,RSS: https://www.nstc.gov.tw/folksonomy/rss/ca06126c-7613-4024-8118-29280927814b?l=ch,Daily,"Announces major research grants, national AI/robotics initiatives, and science park developments.",P0,RSS,"robotics, AI, 機器人, 人工智慧","research grants, national initiatives",,Registry v1 (Jul 28),Chinese site has more comprehensive news. Use NSTC news list page; Chinese list richer. Use English portal news list; Chinese list richer.
Taiwan,Industrial Technology Research Institute (ITRI),工業技術研究院,Research,Research institute news,https://www.itri.org.tw/english/ListStyle.aspx?DisplayStyle=06&SiteID=1&MmmID=617731531241750114,https://www.itri.org.tw/,zh+en,None — scrape,Weekly,"Major applied technology research institute, announces robotics, automation, and AI breakthroughs.",P0,page scrape,"robotics, automation, AI, 機器人, 自動化","research breakthroughs, technology transfer",,Registry v1 (Jul 28),English site available.
Taiwan,SEMI Taiwan,國際半導體產業協會台灣分會,Association,Association news,https://semicontaiwan.org/en,https://semicontaiwan.org/en,zh+en,None — scrape,Weekly,Announces semiconductor manufacturing equipment and fab automation news.,P1,page scrape,"automation, semiconductor, robotics, 自動化, 半導體","fab automation, equipment news",,Registry v1 (Jul 28),English site available.
Taiwan,Taiwan Automation Intelligence and Robotics Association (TAIROA),台灣智慧自動化與機器人協會,Association,Association news,https://www.tairoa.org.tw/,https://www.tairoa.org.tw/,zh,None — scrape,Weekly,"Major robotics association in Taiwan, announces industry alliances, exhibitions, and member news.",P1,page scrape,"robotics, automation, AI, 機器人, 自動化","industry alliances, member news",,Registry v1 (Jul 28),Mostly in Chinese.
Taiwan,ADLINK Technology,凌華科技,Company,Listed company IR/newsroom,https://www.adlinktech.com/en/news-press-releases,https://www.adlinktech.com/en/index,en/zh,None — scrape,Monthly,ADLINK Technology provides edge computing and ROS 2 platforms essential for autonomous mobile robots and industrial robotics.,P1,page scrape,edge computing;ROS 2;autonomous mobile robots;AMR;edge AI,primary announcement,TWSE: 6166,Site review v2 (Jul 30),
Taiwan,Advantech,研華科技,Company,Corporate newsroom,https://www.advantech.com/en-us/about/corporate-news,https://www.advantech.com/en-us,zh+en,None — scrape,Weekly,"Major industrial PC and IoT computing provider, announces edge AI and automation hardware.",P1,page scrape,"AI, IoT, automation, 人工智慧, 自動化","corporate announcements, product launches",,Registry v1 (Jul 28),English site available.
Taiwan,Coretronic Corporation,中強光電,Company,Corporate newsroom,https://www.coretronic.com/en/news,https://www.coretronic.com/en,zh+en,None — scrape,Weekly,Announces developments in display technologies and intelligent robotics (via subsidiary Coretronic Intelligent Robotics).,P1,page scrape,"robotics, intelligent, display, 機器人, 智能","corporate announcements, earnings",,Registry v1 (Jul 28),English site available.
Taiwan,Delta Electronics,台達電子,Company,Corporate newsroom,https://www.deltaww.com/en-US/press/releases,https://www.deltaww.com/en-US,zh+en,None — scrape,Weekly,Major provider of industrial automation and robotics components.,P1,page scrape,"robotics, automation, 機器人, 自動化","corporate announcements, product launches",,Registry v1 (Jul 28),English site available.
Taiwan,HIWIN Technologies,上銀科技,Company,Corporate newsroom,https://en.hiwin.cn/news.html,https://www.hiwin.tw/,zh+en,None — scrape,Weekly,Major manufacturer of linear motion components and robot arms.,P1,page scrape,"robotics, linear guideway, automation, 機器人, 自動化","product launches, corporate announcements",,Registry v1 (Jul 28),English site available.
Taiwan,Hon Hai Technology Group (Foxconn),鴻海科技集團,Company,Corporate newsroom,https://www.foxconn.com/en-us/press-center/press-releases/latest-news,https://www.foxconn.com/en-us,zh+en,None — scrape,Weekly,"Major manufacturer, announces AI servers, robotics, and smart manufacturing initiatives.",P1,page scrape,"robotics, AI, automation, 機器人, 人工智慧","corporate announcements, product launches",,Registry v1 (Jul 28),English site available.
Taiwan,MediaTek,聯發科技,Company,Corporate newsroom,https://www.mediatek.com/press-room,https://www.mediatek.com/,zh+en,None — scrape,Weekly,"Major fabless semiconductor company, announces chips for edge AI and robotics.",P1,page scrape,"AI, semiconductor, edge computing, 人工智慧, 邊緣運算","product launches, corporate announcements",,Registry v1 (Jul 28),English site available.
Taiwan,Pegatron Corporation,和碩聯合科技,Company,Corporate newsroom,https://svr.pegatroncorp.com/news,https://www.pegatroncorp.com/,zh+en,None — scrape,Weekly,"Major electronics manufacturer, entering humanoid and robotics supply chain.",P1,page scrape,"robotics, AI, humanoid, 機器人, 人工智慧","corporate announcements, earnings",,Registry v1 (Jul 28),English site available.
Taiwan,Quanta Computer,廣達電腦,Company,Corporate newsroom,https://www.quantatw.com/quanta/english/allnews/allnews_hot.aspx,https://www.quantatw.com/quanta/english/,zh+en,None — scrape,Weekly,"Major electronics manufacturer, announces AI servers and robotics initiatives (parent of Techman Robot).",P1,page scrape,"AI, robotics, server, 人工智慧, 機器人","corporate announcements, earnings",,Registry v1 (Jul 28),English site available.
